nemotecnico;cantidad;monto;precio_limpio;tasa;rueda;fecha_emision;fecha_vencimiento;periodicidad;tasa_cupon;codigo_emisor;razon_social
TFIT16240724;250000000;246772500;98.298;11;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BBBO2219A005;6500000000;5725850000;85.597;17.561;TRD;20210210;20260210;TV;1.16;BBO;BANCO DE BOGOTA S.A.
TFIT16240724;250000000;246275000;98.099;11.12;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT18250237;5000000;1246359754;78.274;6.032;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BBBO2219A005;6500000000;5725850000;85.597;17.561;TRD;20210210;20260210;TV;1.16;BBO;BANCO DE BOGOTA S.A.
BLVS1219A003;2000000000;1896600000;92.793;16.856;TRD;20210223;20240223;TV;0.71;LVS;BANCO COMERCIAL AV VILLAS S.A.
TFIT16300632;8000000000;5774539621;71.428;12.1;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16300632;8000000000;5774072000;71.428;12.1;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT10180429;5000000;1279085720;81.368;5.67;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT20040435;20000000;5682936218;89.506;5.95;TRD;20150404;20350404;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;1000000000;983394526;97.885;11.25;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;1000000000;982960000;97.885;11.25;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT20040435;37500000;10652582907;89.481;5.953;TRD;20150404;20350404;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16180930;4262000000;3605902787;77.689;12.23;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16180930;4262000000;3604309470;77.689;12.23;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16280428;500000000;390443500;76.412;11.9;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BLVS1219A005;6500000000;5756660000;86.388;17.374;TRD;20210223;20260223;TV;1.36;LVS;BANCO COMERCIAL AV VILLAS S.A.
BGLT31180937;607000;2666533720;98.375;7.698;TRD;20060918;20370918;SV;7.375;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16280428;500000000;390443500;76.412;11.9;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BLVS1219A005;6500000000;5750550000;86.294;17.418;TRD;20210223;20260223;TV;1.36;LVS;BANCO COMERCIAL AV VILLAS S.A.
TFIT08261125;2000000000;1812608000;86.264;11.45;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT31261050;10500000000;6861085663;59.634;12.46;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT31261050;10500000000;6858054000;59.634;12.46;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16280428;3000000000;2342661000;76.412;11.9;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BGLT31180937;693000;3044328157;98.375;7.698;TRD;20060918;20370918;SV;7.375;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BGLT31180937;394000;1734673450;98.6;7.672;TRD;20060918;20370918;SV;7.375;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;500000000;379325000;73.276;12.15;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1500000000;1137975000;73.276;12.15;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;500000000;379325000;73.276;12.15;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1500000000;1137975000;73.276;12.15;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;1500000000;1474935000;97.918;11.23;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT20040435;40000000;11315368920;89.101;6;TRD;20150404;20350404;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16090736;600000000;365974200;60.482;12.32;TRD;20200709;20360709;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BVISA120SA09;3000000000;1965150000;64.03;15.22;TRD;20200813;20290813;TV;6.33;ISA;INTERCONEXION ELECTRICA S.A. E.S.P.
TUVT20040435;35000000;9909676807;89.181;5.99;TRD;20150404;20350404;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT17230223;5000000;1617831820;101.63;1.702;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BCOS718SE007;1500000000;1261270864;84.084;14.841;TRD;20180411;20250411;TV;6.74;CHB;ENEL COLOMBIA S.A. E.S.P.
BCOS718SE007;1500000000;1260217500;84.014;14.841;TRD;20180411;20250411;TV;6.74;CHB;ENEL COLOMBIA S.A. E.S.P.
BCOS718SE007;1500000000;1261270864;84.084;14.841;TRD;20180411;20250411;TV;6.74;CHB;ENEL COLOMBIA S.A. E.S.P.
BCOS718SE007;1500000000;1260217500;84.014;14.841;TRD;20180411;20250411;TV;6.74;CHB;ENEL COLOMBIA S.A. E.S.P.
TFIT15260826;22000000000;20778867380;87.297;11.6;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;22000000000;20773962000;87.297;11.6;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;2500000000;2461650000;98.055;11.147;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;10000000;3052058419;97.009;4.68;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TCO364061222;20000000000;19385800000;96.929;9.952;TRD;20211207;20221206;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;100000000;93997100;86.867;11.753;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;1000000000;814105000;77.031;11.87;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TCO364070323;30000000000;28354560000;94.515;10.25;TRD;20220308;20230307;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TCO364070323;30000000000;28364820000;94.549;10.181;TRD;20220308;20230307;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TCO364061222;20000000000;19388820000;96.944;9.9;TRD;20211207;20221206;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;21000000000;20686576031;98.05;11.15;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;21000000000;20676810000;98.05;11.15;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BSIS01149D09;2010000000;2001397257;99.572;15.252;TRD;20140507;20230507;TV;3.8;SIS;GRUPO DE INVERSIONES SURAMERICANA S.A.
BSIS01149D09;2010000000;1999980150;99.501;15.252;TRD;20140507;20230507;TV;3.8;SIS;GRUPO DE INVERSIONES SURAMERICANA S.A.
BLVS1219A003;2000000000;1896100000;92.768;16.878;TRD;20210223;20240223;TV;0.71;LVS;BANCO COMERCIAL AV VILLAS S.A.
TFIT21280542;500000000;385588500;75.293;12.7;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;2000000000;1810228000;86.145;11.5;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16180930;5750000000;4862939508;77.689;12.23;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16180930;5750000000;4862688750;77.689;12.23;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;3000000000;2433920505;76.747;11.96;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;3000000000;2433795000;76.747;11.96;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT17230223;5000000;1617395370;101.602;1.752;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT17230223;2000000;646958148;101.602;1.752;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;50000000;49397275;97.802;11.3;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;50000000;49106500;97.802;11.3;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT17230223;1000000;323479074;101.602;1.752;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT17230223;1000000;323479074;101.602;1.752;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT17230223;1000000;323479074;101.602;1.752;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;500000000;378070000;73.025;12.21;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;500000000;378070000;73.025;12.21;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1000000000;756140000;73.025;12.21;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16180930;70000000000;59429814272;77.752;12.215;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16180930;70000000000;59242050000;77.752;12.215;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11170327;10000000;2907004215;91.946;5.312;TRD;20160317;20270317;AV;3.3;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;2000000000;1805588000;85.913;11.598;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BITU5189C048;500000000;515615000;100.586;11;CVDP;20181122;20221122;TV;2.91;ITU;ITAU CORPBANCA COLOMBIA S.A.
TFIT16180930;660000000;558248408;77.689;12.23;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16180930;660000000;558152100;77.689;12.23;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BBPO3189C005;1500000000;1488390000;99.226;14.828;TRD;20180508;20230508;TV;3.08;BPO;BANCO POPULAR S.A.
TUVT11070525;500000;152629420;97.026;4.673;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16300632;1000000000;714269000;70.679;12.27;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;10000000000;9444939718;87.297;11.6;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;10000000000;9442710000;87.297;11.6;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;2000000000;1508940000;72.858;12.25;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16300632;2000000000;1429418000;70.723;12.26;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT10180429;11679000;3002183619;81.705;5.6;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT10180429;11679000;2999958431;81.705;5.6;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BDVI121SF060;410000000;322838078;78.74;14.775;TRD;20210907;20260907;TV;6.89;DVI;BANCO DAVIVIENDA S.A
BDVI121SF060;410000000;322778240;78.726;14.775;TRD;20210907;20260907;TV;6.89;DVI;BANCO DAVIVIENDA S.A
BBPO3189C005;8000000000;7937520000;99.219;14.839;TRD;20180508;20230508;TV;3.08;BPO;BANCO POPULAR S.A.
TFIT08031127;30000000000;24300450000;76.622;12;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;1000000000;982970000;97.886;11.249;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1000000000;751430000;72.554;12.323;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;2000000000;1805488000;85.908;11.6;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;1000000000;902744000;85.908;11.6;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BBPO3189C005;500000000;496095000;99.219;14.84;TRD;20180508;20230508;TV;3.08;BPO;BANCO POPULAR S.A.
TUVT20040435;20000000;5617531047;88.457;6.08;TRD;20150404;20350404;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;100000000;98312000;97.901;11.24;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;500000000;405007500;76.622;12;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;100000000;90279400;85.913;11.598;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;1500000000;1475040000;97.925;11.225;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16181034;1000000000;745517000;68.712;12.33;TRD;20181018;20341018;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16181034;1000000000;745517000;68.712;12.33;TRD;20181018;20341018;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16180930;8500000000;7172342500;77.501;12.275;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16180930;42500000000;35861712500;77.501;12.275;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BBPO3189C005;500000000;496130000;99.226;14.828;TRD;20180508;20230508;TV;3.08;BPO;BANCO POPULAR S.A.
BBPO3189C005;3000000000;2976780000;99.226;14.828;TRD;20180508;20230508;TV;3.08;BPO;BANCO POPULAR S.A.
BBPO3189C005;5000000000;4961300000;99.226;14.828;TRD;20180508;20230508;TV;3.08;BPO;BANCO POPULAR S.A.
BLVS1219A003;500000000;474025000;92.768;16.878;TRD;20210223;20240223;TV;0.71;LVS;BANCO COMERCIAL AV VILLAS S.A.
BLVS1219A003;1000000000;948050000;92.768;16.878;TRD;20210223;20240223;TV;0.71;LVS;BANCO COMERCIAL AV VILLAS S.A.
BLVS1219A003;1000000000;948050000;92.768;16.878;TRD;20210223;20240223;TV;0.71;LVS;BANCO COMERCIAL AV VILLAS S.A.
BLVS1219A003;1500000000;1422075000;92.768;16.878;TRD;20210223;20240223;TV;0.71;LVS;BANCO COMERCIAL AV VILLAS S.A.
TFIT08261125;10000000000;9029840000;85.932;11.59;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;500000000;375780000;72.567;12.32;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;500000000;375780000;72.567;12.32;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BBPO3189C005;150000000;148828500;99.219;14.84;TRD;20180508;20230508;TV;3.08;BPO;BANCO POPULAR S.A.
BBPO3189C005;500000000;496095000;99.219;14.84;TRD;20180508;20230508;TV;3.08;BPO;BANCO POPULAR S.A.
BBPO3189C005;350000000;347266500;99.219;14.84;TRD;20180508;20230508;TV;3.08;BPO;BANCO POPULAR S.A.
BBPO3189C005;500000000;496095000;99.219;14.84;TRD;20180508;20230508;TV;3.08;BPO;BANCO POPULAR S.A.
TFIT16240724;1000000000;982840000;97.873;11.257;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BVISA120SA09;3000000000;1962480000;63.941;15.25;TRD;20200813;20290813;TV;6.33;ISA;INTERCONEXION ELECTRICA S.A. E.S.P.
TFIT16240724;5000000000;4915600000;97.901;11.24;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BODS120SA003;402000000;365357700;90.367;15.112;TRD;20201002;20231002;TV;5.2;ODS;ODINSA S.A.
BBPO3189C005;2428000000;2414208960;99.432;14.5;TRD;20180508;20230508;TV;3.08;BPO;BANCO POPULAR S.A.
TFIT16240724;4500000000;4419000000;97.789;11.308;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;500000000;491065000;97.802;11.3;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16280428;500000000;387113500;75.746;12.1;ASPT;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT18250237;5000000;1244208678;78.136;6.049;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;500000000;405007500;76.622;12;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;500000000;405007500;76.622;12;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;500000000;405007500;76.622;12;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;500000000;405007500;76.622;12;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16280428;500000000;387113500;75.746;12.1;ASPT;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;2000000000;1965920000;97.885;11.25;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;500000000;491520000;97.893;11.245;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16180930;12000000000;10159668000;77.742;12.22;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;12000000000;10867044000;86.158;11.503;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT18250237;150000000;37058311125;77.563;6.12;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BLVS1219A003;4000000000;3793720000;92.806;16.845;TRD;20210223;20240223;TV;0.71;LVS;BANCO COMERCIAL AV VILLAS S.A.
TCO364060922;2500000000;2482400000;99.296;9.299;ASPT;20210907;20220906;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;2500000000;2458225000;97.918;11.23;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;2000000000;1806948000;85.981;11.569;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BODS120SA003;98000000;89328960;90.634;14.81;TRD;20201002;20231002;TV;5.2;ODS;ODINSA S.A.
TUVT18250237;5000000;1230273448;77.242;6.16;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT18250237;25000000;6151367242;77.242;6.16;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT18250237;17000000;4182929725;77.242;6.16;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT18250237;103000000;25343633037;77.242;6.16;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16300632;2000000000;1430298000;70.767;12.25;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;2000000000;1508940000;72.858;12.25;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT18250237;5000000;1243195490;78.071;6.057;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT18250237;90000000;22508120014;78.234;6.037;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT18250237;90000000;22423252560;78.234;6.037;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT32160649;75000000;16946697547;71.676;5.87;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT32160649;75000000;16886061073;71.676;5.87;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT32160649;75000000;16946697547;71.676;5.87;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT32160649;75000000;16886061073;71.676;5.87;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;2000000000;1808388000;86.053;11.539;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT21280542;500000000;389578500;76.091;12.56;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT21280542;500000000;389578500;76.091;12.56;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT21280542;8500000000;6588749500;75.69;12.63;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;3700000000;3509507283;87.552;11.51;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;3700000000;3503237700;87.552;11.51;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;5000000000;4918900000;97.967;11.2;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;5000000;1528336160;97.157;4.62;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;47400000000;38649960000;77.129;11.845;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;10000000;3059789821;97.257;4.58;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;5000000000;4918900000;97.967;11.2;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;2000000000;1810708000;86.169;11.49;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;50000000;49351045;98.296;11;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;50000000;49312400;98.296;11;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;6675800000;5285264239;76.639;11.37;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;5512400000;4364194642;76.639;11.37;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;5272900000;4174581295;76.639;11.37;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;3745800000;2965568589;76.639;11.37;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;3451500000;2732569808;76.639;11.37;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1749400000;1385008727;76.639;11.37;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1392500000;1102449213;76.639;11.37;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1094300000;866362782;76.639;11.37;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;1250000000;1012593750;76.628;11.998;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;80110000000;62594349050;75.604;11.604;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;43500000000;33988942500;75.604;11.604;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;45510000000;35559466050;75.604;11.604;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;52660000000;41146154300;75.604;11.604;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;10580000000;8266735900;75.604;11.604;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;14490000000;11321833950;75.604;11.604;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;14710000000;11493732050;75.604;11.604;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;17700000000;13829983500;75.604;11.604;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;17750000000;13869051250;75.604;11.604;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;19190000000;14994202450;75.604;11.604;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;19340000000;15111405700;75.604;11.604;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;19640000000;15345812200;75.604;11.604;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;35180000000;27488068900;75.604;11.604;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;39840000000;31129183200;75.604;11.604;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;2090000000;1633031950;75.604;11.604;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;6090000000;4758451950;75.604;11.604;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;4390000000;3430148450;75.604;11.604;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;4460000000;3484843300;75.604;11.604;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
